name,link,rating,num_reviews,price,distance_to_city_center,star,description,images,address
Hotel AVAlex,,7.2,909,61.0,3.6,0.0,"Hotel AVAlex offers top-notch services and amenities, ensuring guests experience utmost comfort.Share your photos and respond to emails at your convenience, thanks to the free Wi-Fi internet access offered by hotel.Visitors can take advantage of the accessible parking options directly at the hotel. Room amenities feature daily housekeeping, allowing you to unwind and make the most of your visit. The hotel maintains a completely smoke-free zone, providing a breathable atmosphere.Each accommodation at Hotel AVAlex is thoughtfully created and adorned to provide visitors with a comfortable, home-like atmosphere.In certain rooms, the hotel offers linen service and blackout curtains for guest convenience and satisfaction. In select rooms, guests can enjoy a touch of amusement with the availability of television for their entertainment.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Greifswalder Straße 225, 10405, Berlin, Germany"
Park Inn by Radisson Berlin Alexanderplatz,,7.9,61252,99.0,2.5,4.0,"Stay at Park Inn by Radisson Berlin Alexanderplatz Hotel adjacent to Galeria Kaufhof, Prenzlauer Berg, Hackesche Höfe and the Pergamon Museum","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Alexanderplatz 7, 10178, Berlin, Germany"
Hotel AMANO Grand Central,,8.4,19828,87.0,1.4,3.0,"Located in Mitte, Hotel AMANO Grand Central is a perfect starting point from which to explore Berlin. The property offers guests a range of services and amenities designed to provide comfort and convenience. 24-hour front desk, facilities for disabled guests, luggage storage, Wi-Fi in public areas, restaurant are just some of the facilities on offer. Each guestroom is elegantly furnished and equipped with handy amenities. Take a break from a long day and make use of the fitness center, garden. Discover all Berlin has to offer by making Hotel AMANO Grand Central your base.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Heidestrasse 62, 10557, Berlin, Germany"
Hotel Berlin Potsdamer Platz by Leonardo Hotels,,8.8,11804,105.0,1.6,4.0,"Experience an abundance of unparalleled facilities and features at Hotel Berlin Potsdamer Platz by Leonardo Hotels.Maintain seamless communication using the complimentary Wi-Fi at hotel. During your stay at this fantastic hotel, the attentive front desk personnel can provide you with a range of amenities such as luggage storage and safety deposit boxes. For extended visits or whenever required, the laundry service ensures your preferred travel garments remain fresh and accessible. Craving relaxation? Make the most of your stay at the Hotel Berlin Potsdamer Platz by Leonardo Hotels with convenient amenities like room service and daily housekeeping at your disposal. Kindly note that smoking is prohibited in the hotel to ensure fresher air for all visitors. At Hotel Berlin Potsdamer Platz by Leonardo Hotels, every guestroom is provided with convenient amenities and fittings to ensure a comfortable stay.Elevate your experience at hotel with the knowledge that certain rooms are equipped with air conditioning, ensuring a more pleasant stay for you.A few accommodations within Hotel Berlin Potsdamer Platz by Leonardo Hotels offer unique design elements such as a balcony or terrace. Certain rooms offer in-room amusement features such as the television for your enjoyment. In select rooms within the hotel, a coffee or tea maker and mini bar is available to cater to your requirements when desired.In the hotel, certain guest bathrooms come equipped with essential bathroom amenities, such as a hair dryer and toiletries, ensuring a comfortable stay for guests. Begin your day with a scrumptious on-site breakfast available each morning at Hotel Berlin Potsdamer Platz by Leonardo Hotels.At the hotel, an assortment of easily accessible and delicious meal choices are available to satisfy your appetite whenever it strikes. Enjoy an entertaining evening with your fellow travelers at the hotel's bar.During your stay at hotel, an array of engaging activities and amenities guarantees a delightful experience.Conclude your holiday perfectly with a visit to steam room and sauna on your final days. Discover the fitness amenities at hotel to maintain your health and strength during your getaway.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Hallesche Street 10, 10963, Berlin, Germany"
Hotel Tiergarten Berlin,,7.7,5006,88.0,2.5,3.0,"Experience an abundance of unparalleled facilities and features at Hotel Tiergarten Berlin. Maintain seamless communication using the complimentary Wi-Fi at hotel.Effortlessly arrange transportation to and from the airport using the hotel's airport transfer services. Guests can avail parking facilities at the hotel. During your stay at this fantastic hotel, the attentive front desk personnel can provide you with a range of amenities such as concierge service, express check-in or check-out, luggage storage and safety deposit boxes.In search of city's top entertainment, seek assistance at the hotel's ticket service and tours for reservations. At the hotel, utilize the on-site dry cleaning service and laundry service to maintain your beloved travel attire fresh, allowing you to bring fewer clothes.During leisurely days and evenings, on-site amenities such as daily housekeeping enable you to fully enjoy your accommodation. For all your minor, last-minute requirements, the convenience stores can promptly cater to them, eliminating the need to venture out.Kindly note that smoking is prohibited in the hotel to ensure fresher air for all visitors. For visitors wishing to smoke, designated smoking zones can be found. At Hotel Tiergarten Berlin, every guestroom is provided with convenient amenities and fittings to ensure a comfortable stay. Elevate your experience at hotel with the knowledge that certain rooms are equipped with linen service, ensuring a more pleasant stay for you. Certain rooms boast in-room amusement features such as television and cable TV, offering guests an enjoyable stay.In select rooms within the hotel, a refrigerator and mini bar is available to cater to your requirements when desired.In the hotel, certain guest bathrooms come equipped with essential bathroom amenities, such as a hair dryer and toiletries, ensuring a comfortable stay for guests. Begin your day with a scrumptious on-site breakfast available each morning at Hotel Tiergarten Berlin.Begin your day feeling refreshed and invigorated as you enjoy a delightful cup of quality coffee available at the cafe situated within the hotel. At Hotel Tiergarten Berlin, guests can access vending machines that provide light snacks and beverages 24 hours a day.During your stay at hotel, an array of engaging activities and amenities guarantees a delightful experience. During your stay, don't forget to allocate some moments to experience the readily available shoreline. Conclude your holiday experience perfectly by visiting salon before you depart.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Alt-Moabit 89, 10559, Berlin, Germany"
Numa Berlin Arc,,8.3,10053,94.0,1.6,4.0,,"['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']",
Scandic Berlin Potsdamer Platz,,8.5,29046,96.0,1.3,4.0,"Enjoy a meal in our hotel restaurant with its refreshing summer meadow design, or discover ever-changing autumn in the earthy lounge bar. Our rooms have different seasonal themes - choose one that's decorated after your favourite time of year! We offer excellent meeting facilites and can host conferences and events for up to 600 people.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Gabriele-Tergit-Promenade 19, 10963, Berlin, Germany"
Hotel Berlin Mitte by Campanile,,7.7,3978,82.0,1.5,3.0,"Hotel Berlin Mitte by Campanile offers top-notch services and amenities, ensuring guests experience utmost comfort. Share your photos and respond to emails at your convenience, thanks to the free Wi-Fi internet access offered by hotel. Visitors can take advantage of the accessible parking options directly at the hotel.Reception services such as luggage storage and safety deposit boxes are available to accommodate your requirements.Securing top-notch tickets and snagging sought-after dining reservations become effortless, thanks to the hotel's ticket service and tours. Traveling with minimal baggage is achievable at Hotel Berlin Mitte by Campanile, as the hotel's dry cleaning service and laundry service ensures your garments stay fresh. Room amenities like room service and daily housekeeping contribute to making a perfect selection for your stay. The hotel maintains a completely smoke-free zone, providing a breathable atmosphere.Each accommodation at Hotel Berlin Mitte by Campanile is thoughtfully created and adorned to provide visitors with a comfortable, home-like atmosphere. In select rooms of the hotel, guests can enjoy the advantage of having linen service available for their convenience.In select rooms, guests at the hotel can enjoy top-notch in-room entertainment with television and cable TV available for their convenience. Rest assured, in a few chosen rooms, the presence of bottled water can be found. Maintain your cleanliness and comfort using a hair dryer and toiletries available in select guest restrooms. Embark on your holiday experience in the most ideal manner. Commence each morning of your visit with an on-site breakfast.Should you prefer not to venture out for a meal, the enticing culinary choices at hotel are always available for your satisfaction.Experience an unforgettable evening with your fellow travelers just a short distance away, at hotel's bar. Should you be particularly discerning in your dining choices, you will surely appreciate having access to the on-site shared kitchen provided at this location.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Invalidenstraße 98, 10115, Berlin, Germany"
Hotel Gat Point Charlie,,8.4,18337,78.0,1.1,3.0,,"['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']",
ibis budget Berlin City Potsdamer Platz,,7.7,16888,75.0,1.3,1.0,Das ibis budget Potsdamer Platz befindet sich in direkter Citylage nahe Potsdamer Platz und Brandenburger Tor. Die Anreise ist mit den öffentlichen Verkehrsmitteln oder über die 3 km entfernte A100 bequem möglich. Zum Hotel gehören 217 modern eingerichtete Zimmer. Unser WLAN-Zugang steht Ihnen kostenlos zur Verfügung und unsere Rezeption ist rund um die Uhr geöffnet. Ein Frühstücksbuffet am Morgen sowie ein Getränke- und Snackautomat helfen gegen Hunger und Durst. Kostenpflichtige Tiefgarage am Hotel.,"['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Anhalter Strasse 6, 10963, Berlin, Germany"
H2 Berlin-Alexanderplatz,,8.5,39471,125.0,2.7,4.0,"Das H4 Hotel Berlin Alexanderplatz verwöhnt mit gehobenen Komfort in 336 Zimmer und Suiten mit Klimaanlage, Kaffee & Teestation Safe, Flatscreen-TV mit SKY Sports, Radio und inklusivem WLAN. Der SPA Bereich mit Whirlwanne und Sauna sorgen für Entspannung. Das Hotelrestaurant inklusive Kaminzimmer und separater Raucherlounge sowie die Hotelbar „Destille“ laden in gemütlicher Atmosphäre zum Verweilen ein. Kostenpflichtige Parkplätze und 2 Elektro-Tankstellen stehen in der Tiefgarage zur Verfügung.","['https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/ce/42/76b09de124e611a5d3c968abdf4ad0fd4bdccfd62a0f2c059121a90f0209.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/e7/d8/dd4755c71e63836edea7481304e5c72a59e96186f5fe6ea52a5f66f4e58c.jpeg', 'https://imgcy.trivago.com/c_fill,d_dummy.jpeg,e_sharpen:60,f_auto,h_267,q_40,w_400/partner-images/57/a1/c817ff676a09b1943eff3c0d7112b0b3ecfa5bf8b2c44cb1078755ccf631.jpeg']","Karl-Liebknecht-Straße 32, 10178, Berlin, Germany"
